008__[cel][nod][cla]0058__1.wav,0.27155619859695435,1183.8932108927347,1471.705451990498,2165.494854266827,0.06636493389423077,-501.0861511230469,142.3599090576172,-25.061601638793945,34.30740737915039,17.724645614624023,5.992804050445557,-5.9195027351379395,-0.2988271713256836,-7.344721794128418,2.9413373470306396,-1.33061683177948,1.4898618459701538,-1.3226003646850586,8.807125091552734,8.182618141174316,8.303498268127441,0.49738699197769165,0.7827237844467163,2.71523118019104,16.11057472229004,cel
008__[cel][nod][cla]0058__2.wav,0.2368118315935135,1292.9010272126734,1567.5701081820846,2326.9110576923076,0.06890024038461538,-446.948486328125,126.98509979248047,-26.552715301513672,27.014461517333984,12.800905227661133,3.682009696960449,-0.33572012186050415,9.430872917175293,2.645037889480591,2.8736631870269775,-8.879693031311035,-4.620504379272461,-14.560395240783691,-2.555326223373413,-4.452689170837402,14.894824028015137,19.297239303588867,15.393796920776367,3.8812265396118164,9.302906036376953,cel
008__[cel][nod][cla]0058__3.wav,0.19797833263874054,1442.2333137724665,1627.69930260646,2487.167780949519,0.08165940504807692,-400.6542663574219,115.69546508789062,-31.807458877563477,21.100730895996094,10.251961708068848,2.0670249462127686,-8.7764253616333,-1.7134321928024292,-5.794450283050537,5.496990203857422,-1.837257981300354,7.196679592132568,2.6186702251434326,7.487485408782959,-7.426325798034668,-6.64248514175415,-1.755354642868042,12.649036407470703,11.967164993286133,26.437959671020508,cel
012__[cel][nod][cla]0043__1.wav,0.2940794825553894,1608.046639255994,1866.9139317303475,3068.398625300481,0.08162184495192308,-311.14752197265625,126.71018981933594,-20.981855392456055,32.2691650390625,5.810600757598877,4.8382062911987305,-9.349271774291992,0.7283558249473572,-5.86759614944458,-1.7944430112838745,-6.5033860206604,1.5271035432815552,2.2606897354125977,3.474327802658081,-4.776829242706299,4.137032508850098,-4.124372959136963,-3.080594301223755,-3.128127336502075,5.741966247558594,cel
012__[cel][nod][cla]0043__2.wav,0.2350805103778839,1751.1578466625133,1939.5721787046396,3292.2611177884614,0.08980243389423077,-305.2873229980469,116.77960205078125,-24.16151237487793,20.022415161132812,2.403779983520508,3.160975933074951,-8.306929588317871,2.04703426361084,-2.051023006439209,0.08711019903421402,-10.328202247619629,-1.4635145664215088,3.176386833190918,5.780128002166748,0.5989654660224915,8.708572387695312,0.804768979549408,-0.6232844591140747,1.5948486328125,11.915839195251465,cel
012__[cel][nod][cla]0043__3.wav,0.24818384647369385,1923.1484408875804,2012.550468611999,3552.1503155048076,0.10624248798076923,-290.71380615234375,103.96869659423828,-29.33425521850586,18.639530181884766,2.7074506282806396,1.6904174089431763,-9.121637344360352,2.5517466068267822,-2.1031858921051025,2.498565435409546,-5.8198137283325195,0.30396318435668945,1.1567227840423584,8.083826065063477,-4.896899223327637,4.662895202636719,-2.172520160675049,1.5865367650985718,1.7292687892913818,5.280842304229736,cel
013__[cel][nod][cla]0025__1.wav,0.18697533011436462,1468.2183044395258,1608.8770071411366,3179.6259014423076,0.07250600961538461,-301.63092041015625,134.08355712890625,-31.563295364379883,70.21714782714844,1.4408564567565918,13.945281982421875,-7.167384624481201,-3.0006346702575684,-7.5095601081848145,1.092776894569397,-1.7843140363693237,-3.677142858505249,-2.0252301692962646,-0.9458834528923035,6.452106952667236,9.694405555725098,9.14335823059082,10.106648445129395,5.444675445556641,-16.958864212036133,cel
013__[cel][nod][cla]0025__2.wav,0.23640474677085876,1264.5387169686742,1506.3171834538018,2576.779033954327,0.055551382211538464,-307.44525146484375,146.12847900390625,-28.792701721191406,52.42062759399414,-3.5723674297332764,8.767842292785645,-16.42266845703125,-8.765372276306152,-15.185843467712402,-1.417982816696167,-3.9566650390625,-8.281834602355957,-9.931472778320312,-8.956986427307129,-6.106574058532715,-0.5102463960647583,3.31862473487854,5.169592380523682,8.008254051208496,5.576740741729736,cel
013__[cel][nod][cla]0025__3.wav,0.2029506415128708,1435.7515788771404,1467.2593370805728,2889.1761192908652,0.06461087740384615,-287.5410461425781,133.20249938964844,-47.632938385009766,56.00282287597656,-2.8200693130493164,5.237648963928223,-13.654364585876465,-11.675046920776367,-12.801746368408203,-0.3191694915294647,-2.5604310035705566,-9.674383163452148,-2.4506618976593018,-8.507930755615234,-5.893131256103516,2.722775936126709,5.479172706604004,5.307872772216797,11.3416109085083,5.198703289031982,cel
014__[cel][nod][cla]0041__1.wav,0.20950672030448914,1630.3318619056076,1916.848457485393,3123.9708533653848,0.07152569110576923,-270.1289978027344,112.74979400634766,-21.583980560302734,26.28531837463379,5.880699634552002,1.2850699424743652,-11.652719497680664,-2.4169063568115234,-5.413219451904297,0.294990599155426,-6.339104175567627,0.0654144287109375,1.7011281251907349,1.7964820861816406,-9.540839195251465,1.905328392982483,-7.137795925140381,-2.5647287368774414,-0.8628860712051392,11.840987205505371,cel
014__[cel][nod][cla]0041__2.wav,0.26633527874946594,1213.0689459691612,1676.730913225859,2366.913123497596,0.047772686298076926,-296.2784729003906,150.21849060058594,-10.60977840423584,29.611377716064453,10.051228523254395,6.631133556365967,-4.901803016662598,6.165112495422363,2.294428825378418,1.9704488515853882,-3.4319355487823486,0.9334940910339355,-2.1769192218780518,1.8263709545135498,-2.365257978439331,3.8052709102630615,-6.542887210845947,-4.875112056732178,-8.513106346130371,-2.085099458694458,cel
